k,t,target_x,target_y,target_vx,target_vy,target_speed,axis_x,axis_y,axis_vx,axis_vy,axis_a,galvo_x,galvo_y,galvo_vx,galvo_vy,galvo_speed,synth_x,synth_y,synth_vx,synth_vy,error_x,error_y,error_vx,error_vy,galvo_in_square,galvo_speed_ok,axis_ok,laser_command,laser_on
374,0.374,22.8099173553719,4.008264462809917,49.93438317382944,41.61198597819119,65.0,22.096260842249112,0.0,53.7166451484148,0.0,-53.23214602456313,0.713656513122789,4.008264462809917,-3.78226197458536,41.61198597819119,41.78352405785772,22.8099173553719,4.008264462809917,49.93438317382944,41.61198597819119,0.0,0.0,0.0,0.0,1,1,1,1,1
375,0.375,22.859504132231404,4.049586776859504,49.93438317382944,41.61198597819119,65.0,22.149950871324517,0.0,53.663413002390236,0.0,-52.77265310648036,0.7095532609068869,4.049586776859504,-3.7290298285607975,41.61198597819119,41.77873909671612,22.859504132231404,4.049586776859504,49.93438317382944,41.61198597819119,0.0,0.0,0.0,0.0,1,1,1,1,1
376,0.376,22.90909090909091,4.090909090909091,49.93438317382944,41.61198597819119,65.0,22.203587898000354,0.0,53.610640349283756,0.0,-52.308780840887906,0.7055030110905562,4.090909090909091,-3.6762571754543174,41.61198597819119,41.774061855046604,22.90909090909091,4.090909090909091,49.93438317382944,41.61198597819119,0.0,0.0,0.0,0.0,1,1,1,1,1
377,0.377,22.958677685950413,4.132231404958678,49.93438317382944,41.61198597819119,65.0,22.25717238395922,0.0,53.55833156844287,0.0,-51.84072172391977,0.7015053019911939,4.132231404958678,-3.6239483946134285,41.61198597819119,41.76949100738482,22.958677685950413,4.132231404958678,49.93438317382944,41.61198597819119,0.0,0.0,0.0,0.0,1,1,1,1,1
378,0.378,23.00826446280992,4.1735537190082646,49.93438317382944,41.61198597819119,65.0,22.3107047951668,0.0,53.50649084671895,0.0,-51.36866981274383,0.6975596676431195,4.1735537190082646,-3.5721076728895085,41.61198597819119,41.76502520382211,23.00826446280992,4.1735537190082646,49.93438317382944,41.61198597819119,0.0,0.0,0.0,0.0,1,1,1,1,1
379,0.379,23.05785123966942,4.214876033057851,49.93438317382944,41.61198597819119,65.0,22.36418560167861,0.0,53.4551221769062,0.0,-50.89282187183421,0.6936656379908115,4.214876033057851,-3.5207390030767627,41.61198597819119,41.76066307156732,23.05785123966942,4.214876033057851,49.93438317382944,41.61198597819119,0.0,0.0,0.0,0.0,1,1,1,1,1
380,0.38,23.107438016528924,4.256198347107438,49.93438317382944,41.61198597819119,65.0,22.41761527744458,0.0,53.40422935503437,0.0,-50.41337904571439,0.6898227390843452,4.256198347107438,-3.469846181204929,41.61198597819119,41.75640321639788,23.107438016528924,4.256198347107438,49.93438317382944,41.61198597819119,0.0,0.0,0.0,0.0,1,1,1,1,1
381,0.381,23.15702479338843,4.297520661157025,49.93438317382944,41.61198597819119,65.0,22.470994300110092,0.0,53.35381597598865,0.0,-49.93054930516309,0.6860304932783379,4.297520661157025,-3.419432802159214,41.61198597819119,41.752244223965526,23.15702479338843,4.297520661157025,49.93438317382944,41.61198597819119,0.0,0.0,0.0,0.0,1,1,1,1,1
382,0.382,23.206611570247933,4.338842975206612,49.93438317382944,41.61198597819119,65.0,22.52432315081143,0.0,53.303885426683486,0.0,-49.44455102978773,0.6822884194365031,4.338842975206612,-3.3695022528540477,41.61198597819119,41.748184660906745,23.206611570247933,4.338842975206612,49.93438317382944,41.61198597819119,0.0,0.0,0.0,0.0,1,1,1,1,1
383,0.383,23.256198347107436,4.380165289256198,49.93438317382944,41.61198597819119,65.0,22.577602313962597,0.0,53.2544408756537,0.0,-48.955618260179335,0.6785960331448386,4.380165289256198,-3.320057701824261,41.61198597819119,41.74422307568585,23.256198347107436,4.380165289256198,49.93438317382944,41.61198597819119,0.0,0.0,0.0,0.0,1,1,1,1,1
384,0.384,23.305785123966942,4.421487603305786,49.93438317382944,41.61198597819119,65.0,22.63083227702912,0.0,53.20548525739352,0.0,-48.46400840309656,0.6749528469378205,4.421487603305786,-3.271102083564081,41.61198597819119,41.740357999067015,23.305785123966942,4.421487603305786,49.93438317382944,41.61198597819119,0.0,0.0,0.0,0.0,1,1,1,1,1
385,0.385,23.355371900826448,4.462809917355372,49.93438317382944,41.61198597819119,65.0,22.684013530282314,0.0,53.157021248990425,0.0,-47.97001354079008,0.6713583705441337,4.462809917355372,-3.2226380751609867,41.61198597819119,41.73658794406483,23.355371900826448,4.462809917355372,49.93438317382944,41.61198597819119,0.0,0.0,0.0,0.0,1,1,1,1,1
386,0.386,23.40495867768595,4.5041322314049586,49.93438317382944,41.61198597819119,65.0,22.737146566524533,0.0,53.109051235449634,0.0,-47.473977035798676,0.6678121111614175,4.5041322314049586,-3.1746680616201957,41.61198597819119,41.73291140515662,23.40495867768595,4.5041322314049586,49.93438317382944,41.61198597819119,0.0,0.0,0.0,0.0,1,1,1,1,1
387,0.387,23.454545454545453,4.545454545454545,49.93438317382944,41.61198597819119,65.0,22.790231880771465,0.0,53.061577258413834,0.0,-46.97631791625549,0.6643135737739883,4.545454545454545,-3.1271940845843957,41.61198597819119,41.72932685644282,23.454545454545453,4.545454545454545,49.93438317382944,41.61198597819119,0.0,0.0,0.0,0.0,1,1,1,1,1
388,0.388,23.50413223140496,4.586776859504132,49.93438317382944,41.61198597819119,65.0,22.84326996987092,0.0,53.01460094049758,0.0,-46.47756669296126,0.6608622615340387,4.586776859504132,-3.0802177666681416,41.61198597819119,41.72583274830208,23.50413223140496,4.586776859504132,49.93438317382944,41.61198597819119,0.0,0.0,0.0,0.0,1,1,1,1,1
389,0.389,23.553719008264462,4.62809917355372,49.93438317382944,41.61198597819119,65.0,22.89626133202807,0.0,52.968123373804616,0.0,-45.97841797297711,0.6574576762363904,4.62809917355372,-3.0337401999751776,41.61198597819119,41.72242750188591,23.553719008264462,4.62809917355372,49.93438317382944,41.61198597819119,0.0,0.0,0.0,0.0,1,1,1,1,1
390,0.39,23.603305785123965,4.669421487603306,49.93438317382944,41.61198597819119,65.0,22.94920646619289,0.0,52.92214495583164,0.0,-45.47980775210788,0.654099318931074,4.669421487603306,-2.9877617820022024,41.61198597819119,41.71910950050556,23.603305785123965,4.669421487603306,49.93438317382944,41.61198597819119,0.0,0.0,0.0,0.0,1,1,1,1,1
391,0.391,23.65289256198347,4.710743801652892,49.93438317382944,41.61198597819119,65.0,23.002105871244847,0.0,52.87666514807953,0.0,-44.98302696776418,0.6507866907386237,4.710743801652892,-2.9422819742500934,41.61198597819119,41.715877076542185,23.65289256198347,4.710743801652892,49.93438317382944,41.61198597819119,0.0,0.0,0.0,0.0,1,1,1,1,1
392,0.392,23.702479338842977,4.75206611570248,49.93438317382944,41.61198597819119,65.0,23.054960044879444,0.0,52.83168212111177,0.0,-44.489888328763406,0.6475192939635335,4.75206611570248,-2.89729894728233,41.61198597819119,41.71272849190165,23.702479338842977,4.75206611570248,49.93438317382944,41.61198597819119,0.0,0.0,0.0,0.0,1,1,1,1,1
393,0.393,23.75206611570248,4.793388429752066,49.93438317382944,41.61198597819119,65.0,23.10776948205639,0.0,52.787192232783006,0.0,-44.00297142431289,0.6442966336460891,4.793388429752066,-2.852809058953568,41.61198597819119,41.70966190915515,23.75206611570248,4.793388429752066,49.93438317382944,41.61198597819119,0.0,0.0,0.0,0.0,1,1,1,1,1
394,0.394,23.801652892561982,4.8347107438016526,49.93438317382944,41.61198597819119,65.0,23.160534672803465,0.0,52.743189261358694,0.0,-43.52598284771044,0.6411182197585177,4.8347107438016526,-2.8088060875292555,41.61198597819119,41.706675349235425,23.801652892561982,4.8347107438016526,49.93438317382944,41.61198597819119,0.0,0.0,0.0,0.0,1,1,1,1,1
395,0.395,23.85123966942149,4.87603305785124,49.93438317382944,41.61198597819119,65.0,23.2132560990734,0.0,52.69966327851098,0.0,-43.06428530988049,0.6379835703480872,4.87603305785124,-2.765280104681544,41.61198597819119,41.70376662972456,23.85123966942149,4.87603305785124,49.93438317382944,41.61198597819119,0.0,0.0,0.0,0.0,1,1,1,1,1
396,0.396,23.90082644628099,4.917355371900827,49.93438317382944,41.61198597819119,65.0,23.265934230209258,0.0,52.6565989932011,0.0,-42.625675047812415,0.6348922160717336,4.917355371900827,-2.7222158193716623,41.61198597819119,41.70093327512488,23.90082644628099,4.917355371900827,49.93438317382944,41.61198597819119,0.0,0.0,0.0,0.0,1,1,1,1,1
397,0.397,23.950413223140494,4.958677685950414,49.93438317382944,41.61198597819119,65.0,23.318569516364935,0.0,52.61397331815329,0.0,-42.221524049968714,0.6318437067755589,4.958677685950414,-2.6795901443238535,41.61198597819119,41.69817238669745,23.950413223140494,4.958677685950414,49.93438317382944,41.61198597819119,0.0,0.0,0.0,0.0,1,1,1,1,1
398,0.398,24.0,5.0,52.0,-39.0,65.0,23.371162378921063,0.0,52.57175179410332,0.0,-41.86845830327825,0.6288376210789366,5.0,-0.5717517941033208,-39.0,39.00419080193897,24.0,5.0,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
399,0.399,24.051948051948052,4.961038961038961,52.0,-39.0,65.0,23.423713196486016,0.0,52.529883335800044,0.0,-41.51480209696367,0.6282348554620363,4.961038961038961,-0.5298833358000437,-39.0,39.003599530678684,24.051948051948052,4.961038961038961,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
400,0.4,24.103896103896105,4.922077922077922,52.0,-39.0,65.0,23.476222322420767,0.0,52.48836853370308,0.0,-41.16059539609049,0.6276737814753375,4.922077922077922,-0.4883685337030812,-39.0,39.003057621482846,24.103896103896105,4.922077922077922,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
401,0.401,24.155844155844157,4.883116883116883,52.0,-39.0,65.0,23.528690110656772,0.0,52.44720793830699,0.0,-40.8058778276737,0.6271540451873854,4.883116883116883,-0.44720793830698824,-39.0,39.00256395341317,24.155844155844157,4.883116883116883,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
402,0.402,24.207792207792206,4.8441558441558445,52.0,-39.0,65.0,23.581116915656164,0.0,52.406402060479316,0.0,-40.450688680156524,0.6266752921360421,4.8441558441558445,-0.4064020604793157,-39.0,39.002117412196505,24.207792207792206,4.8441558441558445,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
403,0.403,24.25974025974026,4.805194805194805,52.0,-39.0,65.0,23.633503092372305,0.0,52.365951371799156,0.0,-40.095066902927954,0.6262371673679539,4.805194805194805,-0.3659513717991558,-39.0,39.00171689049755,24.25974025974026,4.805194805194805,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
404,0.404,24.31168831168831,4.766233766233766,52.0,-39.0,65.0,23.685848996210655,0.0,52.32585630489623,0.0,-39.739051105876605,0.6258393154776556,4.766233766233766,-0.3258563048962273,-39.0,39.00136128818378,24.31168831168831,4.766233766233766,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
405,0.405,24.363636363636363,4.7272727272727275,52.0,-39.0,65.0,23.73815498299,0.0,52.28611725379035,0.0,-39.38267955898218,0.625481380646363,4.7272727272727275,-0.28611725379035136,-39.0,39.00104951258256,24.363636363636363,4.7272727272727275,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
406,0.406,24.415584415584416,4.688311688311688,52.0,-39.0,65.0,23.79042140890401,0.0,52.24673457423137,0.0,-39.02599019194491,0.6251630066804061,4.688311688311688,-0.24673457423136824,-39.0,39.000780478730434,24.415584415584416,4.688311688311688,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
407,0.40700000000000003,24.467532467532468,4.64935064935065,52.0,-39.0,65.0,23.842648630483147,0.0,52.20770858403942,0.0,-38.669020593851315,0.624883837049321,4.64935064935065,-0.20770858403942327,-39.0,39.000553109614785,24.467532467532468,4.64935064935065,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
408,0.40800000000000003,24.51948051948052,4.6103896103896105,52.0,-39.0,65.0,23.894837004556887,0.0,52.16903956344557,0.0,-38.311808012872554,0.6246435149236333,4.6103896103896105,-0.16903956344557258,-39.0,39.00036633640779,24.51948051948052,4.6103896103896105,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
409,0.40900000000000003,24.571428571428573,4.571428571428571,52.0,-39.0,65.0,23.946986888216326,0.0,52.1307277554327,0.0,-37.95438935600536,0.6244416832122468,4.571428571428571,-0.13072775543270154,-39.0,39.000219098692774,24.571428571428573,4.571428571428571,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
410,0.41000000000000003,24.623376623376622,4.532467532467533,52.0,-39.0,65.0,23.99909863877708,0.0,52.0927733660767,0.0,-37.59680118884179,0.6242779845995408,4.532467532467533,-0.09277336607669895,-39.0,39.000110344683044,24.623376623376622,4.532467532467533,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
411,0.41100000000000003,24.675324675324674,4.4935064935064934,52.0,-39.0,65.0,24.051172613742562,0.0,52.05517656488786,0.0,-37.23907973537856,0.6241520615821123,4.4935064935064934,-0.055176564887858603,-39.0,39.0000390314332,24.675324675324674,4.4935064935064934,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
412,0.41200000000000003,24.727272727272727,4.454545454545455,52.0,-39.0,65.0,24.10320917076758,0.0,52.01793748515248,0.0,-36.88126087785958,0.6240635565051456,4.454545454545455,-0.017937485152479837,-39.0,39.000004125043034,24.727272727272727,4.454545454545455,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
413,0.41300000000000003,24.77922077922078,4.415584415584416,52.0,-39.0,65.0,24.155208667622297,0.0,51.98105622427462,0.0,-36.52338015665381,0.624012111598482,4.415584415584416,0.01894377572538275,-39.0,39.00000460085407,24.77922077922078,4.415584415584416,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
414,0.41400000000000003,24.83116883116883,4.376623376623376,52.0,-39.0,65.0,24.207171462156495,0.0,51.944532844117965,0.0,-36.165472770165664,0.6239973690123364,4.376623376623376,0.05546715588203455,-39.0,39.00003944363879,24.83116883116883,4.376623376623376,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
415,0.41500000000000004,24.883116883116884,4.337662337662337,52.0,-39.0,65.0,24.259097912264227,0.0,51.9083673713478,0.0,-35.80757357478198,0.6240189708526565,4.337662337662337,0.09163262865219934,-39.0,39.000107647782635,24.883116883116884,4.337662337662337,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
416,0.41600000000000004,24.935064935064936,4.298701298701299,52.0,-39.0,65.0,24.310988375848787,0.0,51.87255979777302,0.0,-35.44971708485032,0.6240765592161495,4.298701298701299,0.12744020222697827,-39.0,39.000208217458834,24.935064935064936,4.298701298701299,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
417,0.41700000000000004,24.98701298701299,4.259740259740259,52.0,-39.0,65.0,24.362843210788018,0.0,51.83711008068817,0.0,-35.091937472692244,0.6241697762249707,4.259740259740259,0.16288991931183006,-39.0,39.00034016679616,24.98701298701299,4.259740259740259,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
418,0.41800000000000004,25.038961038961038,4.220779220779221,52.0,-39.0,65.0,24.41466277489997,0.0,51.80201814321548,0.0,-34.73426856864771,0.6242982640610677,4.220779220779221,0.19798185678452285,-39.0,39.00050252003961,25.038961038961038,4.220779220779221,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
419,0.41900000000000004,25.09090909090909,4.181818181818182,52.0,-39.0,65.0,24.466447425908903,0.0,51.76728387464683,0.0,-34.376743861153834,0.6244616650001866,4.181818181818182,0.23271612535317132,-39.0,39.00069431170424,25.09090909090909,4.181818181818182,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
420,0.42000000000000004,25.142857142857142,4.142857142857143,52.0,-39.0,65.0,24.51819752141162,0.0,51.73290713078568,0.0,-34.01939649685414,0.6246596214455238,4.142857142857143,0.2670928692143235,-39.0,39.000914586722004,25.142857142857142,4.142857142857143,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
421,0.42100000000000004,25.194805194805195,4.103896103896104,52.0,-39.0,65.0,24.569913418844155,0.0,51.698887734288824,0.0,-33.66225928074226,0.6248917759610393,4.103896103896104,0.30111226571117555,-39.0,39.001162400581876,25.194805194805195,4.103896103896104,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
422,0.42200000000000004,25.246753246753247,4.064935064935065,52.0,-39.0,65.0,24.621595475448803,0.0,51.665225475008086,0.0,-33.305364676334754,0.625157771304444,4.064935064935065,0.3347745249919143,-39.0,39.00143681946325,25.246753246753247,4.064935064935065,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
423,0.42300000000000004,25.2987012987013,4.025974025974026,52.0,-39.0,65.0,24.673244048241475,0.0,51.63192011033175,0.0,-32.948744805876736,0.6254572504598244,4.025974025974026,0.3680798896682518,-39.0,39.00173692036264,25.2987012987013,4.025974025974026,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
424,0.42400000000000004,25.350649350649352,3.987012987012987,52.0,-39.0,65.0,24.724859493979405,0.0,51.59897136552587,0.0,-32.59243145057715,0.6257898566699467,3.987012987012987,0.4010286344741303,-39.0,39.00206179121391,25.350649350649352,3.987012987012987,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
425,0.42500000000000004,25.4025974025974,3.948051948051948,52.0,-39.0,65.0,24.776442169129204,0.0,51.566378934075296,0.0,-32.23645605087675,0.6261552334681966,3.948051948051948,0.4336210659247044,-39.0,39.00241053100197,25.4025974025974,3.948051948051948,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
426,0.42600000000000005,25.454545454545453,3.909090909090909,52.0,-39.0,65.0,24.827992429835255,0.0,51.53414247802442,0.0,-31.880849706744975,0.6265530247101978,3.909090909090909,0.46585752197557895,-39.0,39.00278224987009,25.454545454545453,3.909090909090909,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
427,0.42700000000000005,25.506493506493506,3.87012987012987,52.0,-39.0,65.0,24.87951063188843,0.0,51.502261628317676,0.0,-31.52564317800647,0.6269828746050763,3.87012987012987,0.49773837168232404,-39.0,39.003176069220885,25.506493506493506,3.87012987012987,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
428,0.42800000000000005,25.558441558441558,3.8311688311688314,52.0,-39.0,65.0,24.930997130695157,0.0,51.47073598513967,0.0,-31.17086688469758,0.6274444277464006,3.8311688311688314,0.5292640148603311,-39.0,39.003591121811155,25.558441558441558,3.8311688311688314,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
429,0.42900000000000005,25.61038961038961,3.792207792207792,52.0,-39.0,65.0,24.982452281246857,0.0,51.43956511825497,0.0,-30.816550907454634,0.6279373291427532,3.792207792207792,0.5604348817450315,-39.0,39.004026551840475,25.61038961038961,3.792207792207792,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
430,0.43000000000000005,25.662337662337663,3.7532467532467533,52.0,-39.0,65.0,25.03387643808966,0.0,51.408748567347516,0.0,-30.462724987926382,0.628461224248003,3.7532467532467533,0.5912514326524843,-39.0,39.0044815150338,25.662337662337663,3.7532467532467533,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
431,0.43100000000000005,25.714285714285715,3.7142857142857144,52.0,-39.0,65.0,25.085269955294514,0.0,51.37828584235959,0.0,-30.109418529219397,0.6290157589912013,3.7142857142857144,0.6217141576404117,-39.0,39.004955178718134,25.714285714285715,3.7142857142857144,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
432,0.43200000000000005,25.766233766233768,3.675324675324675,52.0,-39.0,65.0,25.13663318642761,0.0,51.34817642383037,0.0,-29.75666059637042,0.6296005798061586,3.675324675324675,0.6518235761696332,-39.0,39.00544672189322,25.766233766233768,3.675324675324675,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
433,0.43300000000000005,25.81818181818182,3.6363636363636362,52.0,-39.0,65.0,25.18796648452114,0.0,51.318419763234,0.0,-29.404479916846107,0.6302153336606793,3.6363636363636362,0.6815802367660027,-39.0,39.005955335296555,25.81818181818182,3.6363636363636362,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
434,0.43400000000000005,25.87012987012987,3.5974025974025974,52.0,-39.0,65.0,25.239270202044416,0.0,51.28901528331715,0.0,-29.052904881071175,0.6308596680854528,3.5974025974025974,0.7109847166828516,-39.0,39.006480221462645,25.87012987012987,3.5974025974025974,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
435,0.435,25.92207792207792,3.5584415584415585,52.0,-39.0,65.0,25.290544690875294,0.0,51.25996237843608,0.0,-28.701963542984355,0.6315332312026278,3.5584415584415585,0.7400376215639213,-39.0,39.007020594776655,25.92207792207792,3.5584415584415585,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
436,0.436,25.974025974025974,3.5194805194805197,52.0,-39.0,65.0,25.341790302271956,0.0,51.23126041489309,0.0,-28.351683620619767,0.6322356717540174,3.5194805194805197,0.768739585106907,-39.0,39.00757568152256,25.974025974025974,3.5194805194805197,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
437,0.437,26.025974025974026,3.4805194805194803,52.0,-39.0,65.0,25.393007386845042,0.0,51.20290873127247,0.0,-28.002092496718113,0.6329666391289841,3.4805194805194803,0.7970912687275273,-39.0,39.00814471992589,26.025974025974026,3.4805194805194803,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
438,0.438,26.07792207792208,3.441558441558442,52.0,-39.0,65.0,25.444196294530066,0.0,51.17490663877575,0.0,-27.65321721936008,0.6337257833920127,3.441558441558442,0.8250933612242477,-39.0,39.008726960191055,26.07792207792208,3.441558441558442,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
439,0.439,26.12987012987013,3.4025974025974026,52.0,-39.0,65.0,25.495357374560232,0.0,51.14725342155639,0.0,-27.305084502630127,0.634512755309899,3.4025974025974026,0.8527465784436075,-39.0,39.00932166453356,26.12987012987013,3.4025974025974026,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
440,0.44,26.18181818181818,3.3636363636363633,52.0,-39.0,65.0,25.54649097543954,0.0,51.11994833705376,0.0,-26.957720727303734,0.6353272063786406,3.3636363636363633,0.8800516629462365,-39.0,39.009928107206946,26.18181818181818,3.3636363636363633,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
441,0.441,26.233766233766232,3.324675324675325,52.0,-39.0,65.0,25.59759744491623,0.0,51.09299061632646,0.0,-26.611151941559232,0.6361687888500036,3.324675324675325,0.9070093836735396,-39.0,39.01054557452474,26.233766233766232,3.324675324675325,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
442,0.442,26.285714285714285,3.2857142857142856,52.0,-39.0,65.0,25.648677129956585,0.0,51.0663794643849,0.0,-26.265403861718447,0.6370371557576995,3.2857142857142856,0.9336205356150984,-39.0,39.01117336487743,26.285714285714285,3.2857142857142856,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
443,0.443,26.337662337662337,3.2467532467532467,52.0,-39.0,65.0,25.69973037671904,0.0,51.04011406052318,0.0,-25.920501873007694,0.6379319609432983,3.2467532467532467,0.9598859394768198,-39.0,39.01181078874455,26.337662337662337,3.2467532467532467,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
444,0.444,26.38961038961039,3.207792207792208,52.0,-39.0,65.0,25.750757530528624,0.0,51.01419355865017,0.0,-25.576471030346816,0.6388528590817657,3.207792207792208,0.9858064413498298,-39.0,39.012457168701985,26.38961038961039,3.207792207792208,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
445,0.445,26.441558441558442,3.168831168831169,52.0,-39.0,65.0,25.80175893585176,0.0,50.98861708761982,0.0,-25.233336059160862,0.6397995057066836,3.168831168831169,1.0113829123801779,-39.0,39.01311183942463,26.441558441558442,3.168831168831169,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
446,0.446,26.493506493506494,3.1298701298701297,52.0,-39.0,65.0,25.852734936271347,0.0,50.96338375156066,0.0,-24.891121356215493,0.6407715572351478,3.1298701298701297,1.036616248439337,-39.0,39.01377414768441,26.493506493506494,3.1298701298701297,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
447,0.447,26.545454545454547,3.090909090909091,52.0,-39.0,65.0,25.90368587446223,0.0,50.93849263020445,0.0,-24.549850990477104,0.6417686709923167,3.090909090909091,1.0615073697955495,-39.0,39.01444345234378,26.545454545454547,3.090909090909091,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
448,0.448,26.5974025974026,3.051948051948052,52.0,-39.0,65.0,25.95461209216694,0.0,50.913942779213976,0.0,-24.20954870399445,0.6427905052356593,3.051948051948052,1.0860572207860244,-39.0,39.01511912434488,26.5974025974026,3.051948051948052,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
449,0.449,26.649350649350648,3.012987012987013,52.0,-39.0,65.0,26.0055139301718,0.0,50.88973323050998,0.0,-23.870237912804946,0.6438367191788466,3.012987012987013,1.1102667694900177,-39.0,39.01580054669433,26.649350649350648,3.012987012987013,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
450,0.45,26.7012987012987,2.974025974025974,52.0,-39.0,65.0,26.056391728283355,0.0,50.86586299259718,0.0,-23.531941707863602,0.6449069730153454,2.974025974025974,1.1341370074028205,-39.0,39.01648711444382,26.7012987012987,2.974025974025974,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
451,0.451,26.753246753246753,2.935064935064935,52.0,-39.0,65.0,26.1072458253051,0.0,50.842331050889314,0.0,-23.19468285599229,0.6460009279416532,2.935064935064935,1.1576689491106862,-39.0,39.017178234666524,26.753246753246753,2.935064935064935,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
452,0.452,26.805194805194805,2.896103896103896,52.0,-39.0,65.0,26.158076559014564,0.0,50.81913636803332,0.0,-22.858483800853485,0.6471182461802414,2.896103896103896,1.1808636319666803,-39.0,39.01787332642954,26.805194805194805,2.896103896103896,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
453,0.453,26.857142857142858,2.857142857142857,52.0,-39.0,65.0,26.208884266140696,0.0,50.79627788423247,0.0,-22.523366663943477,0.6482585910021612,2.857142857142857,1.2037221157675333,-39.0,39.018571820762325,26.857142857142858,2.857142857142857,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
454,0.454,26.90909090909091,2.8181818181818183,52.0,-39.0,65.0,26.259669282341594,0.0,50.77375451756852,0.0,-22.18935324560938,0.6494216267493158,2.8181818181818183,1.2262454824314801,-39.0,39.019273160621324,26.90909090909091,2.8181818181818183,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
455,0.455,26.961038961038962,2.779220779220779,52.0,-39.0,65.0,26.31043194218254,0.0,50.75156516432291,0.0,-21.856465026086088,0.650607018856423,2.779220779220779,1.248434835677088,-39.0,39.01997680085077,26.961038961038962,2.779220779220779,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
456,0.456,27.01298701298701,2.74025974025974,52.0,-39.0,65.0,26.36117257911435,0.0,50.72970869929683,0.0,-21.524723166552416,0.6518144338726621,2.74025974025974,1.270291300703171,-39.0,39.02068220813985,27.01298701298701,2.74025974025974,52.0,-39.0,0.0,0.0,0.0,0.0,1,1,1,1,1
