k,t,target_x,target_y,target_vx,target_vy,target_speed,axis_x,axis_y,axis_vx,axis_vy,axis_a,galvo_x,galvo_y,galvo_vx,galvo_vy,galvo_speed,synth_x,synth_y,synth_vx,synth_vy,error_x,error_y,error_vx,error_vy,galvo_in_square,galvo_speed_ok,axis_ok,laser_enable
908,0.908,61.21499924860775,1.4825909687197931,275.0758834772456,-171.34168029834848,324.07516578449616,55.5741630755107,0.0,76.05902709493769,0.0,-331.23818567385536,5.64083617309705,1.4825909687197931,199.01685638230794,-171.34168029834848,262.613176614879,61.21499924860775,1.4825909687197931,275.0758834772456,-171.34168029834848,0.0,0.0,0.0,0.0,1,1,1,1
909,0.909,61.4958678182222,1.3118604311327944,285.8343321089205,-170.78628009543058,332.97029729540066,55.65005648351279,0.0,75.72778890926384,0.0,-347.5269410699213,5.84581133470941,1.3118604311327944,210.10654319965664,-170.78628009543058,270.7632045979366,61.4958678182222,1.3118604311327944,285.8343321089205,-170.78628009543058,0.0,0.0,0.0,0.0,1,1,1,1
910,0.91,61.78474441671406,1.1395969738771083,290.8304306276382,-174.4865731599025,339.15763826301105,55.72561050895152,0.0,75.38026196819392,0.0,-364.2939630269699,6.0591339077625435,1.1395969738771083,215.45016865944427,-174.4865731599025,277.2441872942857,61.78474441671406,1.1395969738771083,290.8304306276382,-174.4865731599025,0.0,0.0,0.0,0.0,1,1,1,1
911,0.911,62.07512752129527,0.9613520628572639,288.63419638559685,-182.78317329314777,341.6421925966876,55.800808623938195,0.0,75.01596800516695,0.0,-380.94654663788367,6.274318897357077,0.9613520628572639,213.6182283804299,-182.78317329314777,281.1448664576794,62.07512752129527,0.9613520628572639,288.63419638559685,-182.78317329314777,0.0,0.0,0.0,0.0,1,1,1,1
912,0.912,62.35924490386025,0.7724748085114777,278.147805063979,-195.7375855523104,340.11675033693547,55.87563411867004,0.0,74.63502145852907,0.0,-396.7630667729649,6.4836107851902085,0.7724748085114777,203.5127836054499,-195.7375855523104,282.36617270609224,62.35924490386025,0.7724748085114777,278.147805063979,-195.7375855523104,0.0,0.0,0.0,0.0,1,1,1,1
913,0.913,62.62842345534635,0.568396508363537,258.6776407693391,-213.12369548956812,335.165379198272,55.95007075859518,0.0,74.2382583917561,0.0,-410.9299727732261,6.678352696751169,0.568396508363537,184.439382377583,-213.12369548956812,281.85030663626117,62.62842345534635,0.568396508363537,258.6776407693391,-213.12369548956812,0.0,0.0,0.0,0.0,1,1,1,1
914,0.914,62.87352058697604,0.34491659164878485,229.98481220886973,-234.43349114925215,328.40839760757575,56.024103552000554,0.0,73.82732841898287,0.0,-422.58507072188814,6.849417034975488,0.34491659164878485,156.15748378988684,-234.43349114925215,281.68106346720447,62.87352058697604,0.34491659164878485,229.9848122088697,-234.43349114925215,0.0,0.0,2.842170943040401e-14,0.0,1,1,1,1
915,0.915,63.085394119841304,0.0984758004807115,192.3112388811099,-258.89677043465457,322.5075973391659,56.09771958788418,0.0,73.40474334826098,0.0,-430.8646509403525,6.987674531957126,0.0984758004807115,118.90649553284891,-258.89677043465457,284.8969856305918,63.085394119841304,0.0984758004807115,192.3112388811099,-258.89677043465457,0.0,0.0,0.0,0.0,1,1,1,1
916,0.916,63.25538534063779,-0.17359697555832965,146.3797564204345,-285.51392124147696,320.8507944705608,56.17090889890697,0.0,72.97387869732063,0.0,-434.9518000664502,7.084476441730814,-0.17359697555832965,73.40587772311386,-285.51392124147696,294.7992912253777,63.25538534063779,-0.17359697555832965,146.3797564204345,-285.51392124147696,0.0,0.0,0.0,0.0,1,1,1,1
917,0.917,63.37578906122752,-0.472876566582468,93.36811911187064,-313.1002410237767,326.72521573278595,56.24366530170426,0.0,72.53892689725419,0.0,-434.1231724702784,7.13212375952326,-0.472876566582468,20.829192214616455,-313.1002410237767,313.79231376415277,63.37578906122752,-0.472876566582468,93.36811911187064,-313.1002410237767,0.0,0.0,0.0,0.0,1,1,1,1
918,0.918,63.4402851173532,-0.7996826323784877,34.85821091607821,-340.3397154287066,342.12017883539517,56.31598716701528,0.0,72.1048037247839,0.0,-427.7915874192761,7.124297950337919,-0.7996826323784877,-37.2465928087057,-340.3397154287066,342.37177245495945,63.4402851173532,-0.7996826323784877,34.85821091607821,-340.3397154287066,0.0,0.0,0.0,0.0,1,1,1,1
919,0.919,63.44430774187211,-1.1529782428219488,-27.236865156675535,-365.84572797640243,366.85820626251063,56.38787807494636,0.0,71.67701213736463,0.0,-415.542059833364,7.056429666925752,-1.1529782428219488,-98.91387729404016,-365.84572797640243,378.98159823390404,63.44430774187211,-1.1529782428219488,-27.236865156675535,-365.84572797640243,0.0,0.0,0.0,0.0,1,1,1,1
920,0.92,63.385332537507104,-1.5303314538980324,-90.76394070939659,-388.22584538012467,398.69461992132693,56.45934731605381,0.0,71.26147007753126,0.0,-397.1592485876111,6.9259852214532955,-1.5303314538980324,-162.02541078692786,-388.22584538012467,420.6798554266477,63.385332537507104,-1.5303314538980324,-90.7639407093966,-388.22584538012467,0.0,0.0,1.4210854715202004e-14,0.0,1,1,1,1
921,0.921,63.26306516954249,-1.9279424413672313,-153.43430736458077,-406.1476311673072,434.1635463500634,56.53041020650704,0.0,70.86431082894364,0.0,-372.6447943976299,6.732654963035451,-1.9279424413672313,-224.29861819352442,-406.1476311673072,463.9674217295213,63.26306516954249,-1.9279424413672313,-153.43430736458077,-406.1476311673072,0.0,0.0,0.0,0.0,1,1,1,1
922,0.922,63.07952115578957,-2.340735670693402,-212.93602021095572,-418.4023924925208,469.4702447937952,56.60108819493879,0.0,70.49166603454601,0.0,-342.2235903906237,6.478432960850782,-2.340735670693402,-283.4276862455017,-418.4023924925208,505.3630530360762,63.07952115578957,-2.340735670693402,-212.9360202109557,-418.4023924925208,0.0,0.0,-2.842170943040401e-14,0.0,1,1,1,1
923,0.923,62.83899195837385,-2.76251352381164,-267.0479724419454,-423.96386329720565,501.0588557916582,56.67140874917814,0.0,70.1494424441554,0.0,-306.3386490552518,6.167583209195712,-2.76251352381164,-337.1974148861008,-423.96386329720565,541.7079046753526,62.83899195837385,-2.76251352381164,-267.0479724419454,-423.96386329720565,0.0,0.0,0.0,0.0,1,1,1,1
924,0.924,62.54789865784331,-3.186164914730175,-313.7496521399996,-422.03906621182773,525.8857457917283,56.74140502229777,0.0,69.84310379510015,0.0,-265.6348634053258,5.806493635545543,-3.186164914730175,-383.5927559350998,-422.03906621182773,570.3160315253609,62.54789865784331,-3.186164914730175,-313.7496521399996,-422.03906621182773,0.0,0.0,0.0,0.0,1,1,1,1
925,0.925,62.214540480643116,-3.603919842487301,-351.32074413649923,-412.10896408998036,541.5349144274451,56.811115308661165,0.0,69.57746893169482,0.0,-220.9325715301969,5.403425171981951,-3.603919842487301,-420.8982130681941,-412.10896408998036,589.0578104458981,62.214540480643116,-3.603919842487301,-351.32074413649923,-412.10896408998036,0.0,0.0,0.0,0.0,1,1,1,1
926,0.926,61.848751028125925,-4.0076386724397,-378.42531067190714,-393.956991991696,546.267175744868,56.880582311307094,0.0,69.35653636016463,0.0,-173.19238761543497,4.96816871681883,-4.0076386724397,-447.78184703207177,-393.956991991696,596.4148674124405,61.848751028125925,-4.0076386724397,-378.42531067190714,-393.956991991696,0.0,0.0,0.0,0.0,1,1,1,1
927,0.927,61.461479915247224,-4.3891233055452235,-394.17614118688687,-367.68412874576507,539.0421586597072,56.94985225147345,0.0,69.1833439725492,0.0,-123.47322810207659,4.511627663773773,-4.3891233055452235,-463.3594851594361,-367.68412874576507,591.5180732815778,61.461479915247224,-4.3891233055452235,-394.17614118688687,-367.68412874576507,0.0,0.0,0.0,0.0,1,1,1,1
928,0.928,61.06432140728848,-4.740436365313185,-398.17595524241784,-333.7097967496336,519.5250906163183,57.01897385883195,0.0,69.05987074444712,0.0,-72.88581348600894,4.045347548456533,-4.740436365313185,-467.23582598686494,-333.7097967496336,574.1703105632594,61.06432140728848,-4.740436365313185,-398.1759552424178,-333.7097967496336,0.0,0.0,-5.684341886080802e-14,0.0,1,1,1,1
929,0.929,60.669014336203006,-5.054214149829937,-390.5334115921549,-292.75853943159393,488.0818660633968,57.087997286669655,0.0,68.98698493096111,0.0,-22.54414579657581,3.581017049533351,-5.054214149829937,-459.520396523116,-292.75853943159393,544.8546202712076,60.669014336203006,-5.054214149829937,-390.5334115921549,-292.75853943159393,0.0,0.0,0.0,0.0,1,1,1,1
930,0.93,60.286938944083836,-5.323959377342811,-371.8532496639243,-245.8330864516893,445.7675915541467,57.15697299952772,0.0,68.96444078516454,0.0,26.482461642157375,3.129965944556119,-5.323959377342811,-440.81769044908884,-245.8330864516893,504.7317531196472,60.286938944083836,-5.323959377342811,-371.8532496639243,-245.8330864516893,0.0,0.0,0.0,0.0,1,1,1,1
931,0.931,59.92863627360982,-5.544300682499236,-343.20129058010224,-194.17504603347476,394.3235655625337,57.2259506815437,0.0,68.9909232468067,0.0,73.21429427056354,2.7026855920661177,-5.544300682499236,-412.1922138269089,-194.17504603347476,455.6384198480526,59.92863627360982,-5.544300682499236,-343.20129058010224,-194.17504603347476,0.0,0.0,0.0,0.0,1,1,1,1
932,0.932,59.60337431542402,-5.711207350162582,-306.0463756851277,-139.2150321980842,336.2219642734781,57.29497821193765,0.0,69.06413754107726,0.0,116.80078615790801,2.3083961034863734,-5.711207350162582,-375.11051322620494,-139.2150321980842,400.1108875333693,59.60337431542402,-5.711207350162582,-306.0463756851277,-139.2150321980842,0.0,0.0,0.0,0.0,1,1,1,1
933,0.933,59.31878241793058,-5.822149830228496,-262.1825469361491,-82.51451554668196,274.8605704604239,57.3641007498718,0.0,69.18093832723517,0.0,156.55274270193797,1.9546816680587753,-5.822149830228496,-331.3634852633843,-82.51451554668196,341.4826564289916,59.31878241793058,-5.822149830228496,-262.18254693614915,-82.51451554668196,0.0,0.0,5.684341886080802e-14,0.0,1,1,1,1
934,0.934,59.08057162469424,-5.876199061001672,-213.6358084491141,-25.702057331186495,215.17633327752884,57.43335996457039,0.0,69.3374910699371,0.0,191.9657064079117,1.647211660123844,-5.876199061001672,-282.97329951905124,-25.702057331186495,284.1381424444002,59.08057162469424,-5.876199061001672,-213.63580844911414,-25.702057331186495,0.0,0.0,2.842170943040401e-14,0.0,1,1,1,1
935,0.935,58.89235384894066,-5.874060421730196,-162.56059611525058,29.593169067458607,165.23227004674604,57.50279343849353,0.0,69.52945677634501,0.0,222.7334507294508,1.3895604104471246,-5.874060421730196,-232.09005289159558,29.593169067458607,233.9691182756366,58.89235384894066,-5.874060421730196,-162.56059611525058,29.593169067458607,0.0,0.0,0.0,0.0,1,1,1,1
936,0.936,58.755567393017074,-5.818041104182868,-111.13158086294592,81.80755827169119,137.99530736758277,57.57243426199524,0.0,69.75219022707446,0.0,248.75114855704413,1.1831331310218332,-5.818041104182868,-180.8837710900204,81.80755827169119,198.52308488970004,58.755567393017074,-5.818041104182868,-111.13158086294592,81.80755827169119,0.0,0.0,0.0,0.0,1,1,1,1
937,0.937,58.66951057607433,-5.711952698522079,-61.43661565864949,129.50597850319383,143.33965331218823,57.6423108277966,0.0,70.00094137563151,0.0,270.1083375874621,1.0271997482777309,-5.711952698522079,-131.43755703428099,129.50597850319383,184.51999855628,58.66951057607433,-5.711952698522079,-61.43661565864947,129.50597850319383,0.0,0.0,-1.4210854715202004e-14,0.0,1,1,1,1
938,0.9380000000000001,58.63147946502382,-5.560953689215649,-15.376499320950856,171.43860041637814,172.12678595760096,57.712446823341025,0.0,70.27104971321897,0.0,287.0723614595195,0.9190326416827972,-5.560953689215649,-85.64754903416983,171.43860041637814,191.64210489421967,58.63147946502382,-5.560953689215649,-15.376499320950856,171.43860041637814,0.0,0.0,0.0,0.0,1,1,1,1
939,0.9390000000000001,58.63700022969493,-5.371339217340757,25.42321765297836,206.5891507121326,208.14758511160045,57.782861409234975,0.0,70.5581220746785,0.0,300.06347186685235,0.8541388204599514,-5.371339217340757,-45.134904421700135,206.5891507121326,211.46214032094787,58.63700022969493,-5.371339217340757,25.42321765297836,206.5891507121326,0.0,0.0,0.0,0.0,1,1,1,1
940,0.9400000000000001,58.680141761297925,-5.150287763725342,59.68389074897101,234.2125103010031,241.6974695697756,57.85356956304559,0.0,70.85818554654534,0.0,309.62320502428634,0.826572198252336,-5.150287763725342,-11.174294797574333,234.2125103010031,234.47892196468445,58.680141761297925,-5.150287763725342,59.68389074897101,234.2125103010031,0.0,0.0,0.0,0.0,1,1,1,1
941,0.9410000000000001,58.75389016598339,-4.905576238460644,86.52537794225648,253.86008871033818,268.20064442143143,57.92458256019465,0.0,71.16780875156962,0.0,316.3779730926435,0.8293076057887419,-4.905576238460644,15.35756919068686,253.86008871033818,254.32420170221218,58.75389016598339,-4.905576238460644,86.52537794225648,253.86008871033818,0.0,0.0,0.0,0.0,1,1,1,1
942,0.9420000000000001,58.850563784239824,-4.645276244938939,105.49520270498394,265.3919869575501,285.59086913807676,57.995908557932765,0.0,71.48418672466227,0.0,321.0000209630937,0.8546552263070595,-4.645276244938939,34.01101598032167,265.3919869575501,267.5624337407816,58.850563784239824,-4.645276244938939,105.49520270498394,265.3919869575501,0.0,0.0,0.0,0.0,1,1,1,1
943,0.9430000000000001,58.96224564196606,-4.377444966016349,116.57417947141901,268.9755820498597,293.15081964493197,58.067553244667906,0.0,71.80518674562536,0.0,324.16798179402656,0.8946923972981509,-4.377444966016349,44.76899272579365,268.9755820498597,272.67586334096933,58.96224564196606,-4.377444966016349,116.57417947141901,268.9755820498597,0.0,0.0,0.0,0.0,1,1,1,1
944,0.9440000000000001,59.081209790451425,-4.109824170629209,120.15870949456115,265.0707977167001,291.03374936520004,58.13952051540443,0.0,72.12935472741938,0.0,326.5292190348596,0.941689275046997,-4.109824170629209,48.02935476714177,265.0707977167001,269.3869832072732,59.081209790451425,-4.109824170629209,120.15870949456115,265.0707977167001,0.0,0.0,0.0,0.0,1,1,1,1
945,0.9450000000000001,59.20031884681615,-3.8495602658133206,117.02123663536388,254.402937781045,280.0264712045918,58.21181313474137,0.0,72.45588394645424,0.0,328.6659739962496,0.9885057120747831,-3.8495602658133206,44.56535268890964,254.402937781045,258.27683870589937,59.20031884681615,-3.8495602658133206,117.02123663536388,254.402937781045,0.0,0.0,0.0,0.0,1,1,1,1
946,0.9460000000000001,59.31337213718239,-3.602957155866439,108.25153231718194,237.92452179074476,261.39332875644027,58.28443335167482,0.0,72.78454992045049,0.0,331.0670589657201,1.0289387855075702,-3.602957155866439,35.46698239673145,237.92452179074476,240.5534969807852,59.31337213718239,-3.602957155866439,108.25153231718194,237.92452179074476,0.0,0.0,0.0,0.0,1,1,1,1
947,0.9470000000000001,59.41538703684166,-3.375271979376126,95.18249165614833,216.76805083059398,236.74478785977047,58.35738343512475,0.0,73.1156169794162,0.0,334.1064651627323,1.058003601716905,-3.375271979376126,22.066874676732127,216.76805083059398,217.888354023095,59.41538703684166,-3.375271979376126,95.18249165614833,216.76805083059398,0.0,0.0,0.0,0.0,1,1,1,1
948,0.9480000000000001,59.50280019965545,-3.170561662525775,79.30491383490002,192.192022358503,207.91114163654683,58.43066610533675,0.0,73.44972344457894,0.0,338.02981610415134,1.0721340943186988,-3.170561662525775,5.855190390321084,192.192022358503,192.28119178109498,59.50280019965545,-3.170561662525775,79.30491383490002,192.192022358503,0.0,0.0,0.0,0.0,1,1,1,1
949,0.9490000000000001,59.5735801291449,-2.991585760081864,62.17626752853937,165.52278892202042,176.81538930846554,58.504284843689376,0.0,73.78775326068309,0.0,342.94911723251323,1.0692952854555244,-2.991585760081864,-11.61148573214372,165.52278892202042,165.92956413319328,59.5735801291449,-2.991585760081864,62.17626752853937,165.52278892202042,0.0,0.0,0.0,0.0,1,1,1,1
950,0.9500000000000001,59.627247688451185,-2.839768375067396,45.32868047691118,138.09500492043912,145.3441421514951,58.57824407150867,0.0,74.1307023779156,0.0,348.8457607106698,1.0490036169425139,-2.839768375067396,-28.802021901004416,138.09500492043912,141.06660430293928,59.627247688451185,-2.839768375067396,45.32868047691118,138.09500492043912,0.0,0.0,0.0,0.0,1,1,1,1
951,0.9510000000000001,59.664806380013914,-2.715219184344919,30.181331768490296,111.1934226503445,115.21670897928749,58.65254919676694,0.0,74.47954813862627,0.0,355.5812688916212,1.0122571832469731,-2.715219184344919,-44.298216370135975,111.1934226503445,119.69256123198939,59.664806380013914,-2.715219184344919,30.181331768490296,111.1934226503445,0.0,0.0,0.0,0.0,1,1,1,1
952,0.9520000000000001,59.688589252082444,-2.616810882475792,17.962073833792232,85.9986846465895,87.854481145552,58.72720653554001,0.0,74.8351294075179,0.0,362.91482825220515,0.9613827165424311,-2.616810882475792,-56.873055573725665,85.9986846465895,103.10343452686547,59.688589252082444,-2.616810882475792,17.962073833792232,85.9986846465895,0.0,0.0,0.0,0.0,1,1,1,1
953,0.9530000000000001,59.70203382781366,-2.542307818455321,9.642492808860666,63.53952110348203,64.267008718539,58.80222312236166,0.0,75.1980442357701,0.0,370.5263014405062,0.8998107054519977,-2.542307818455321,-65.55555142690943,63.53952110348203,91.29513166070798,59.70203382781366,-2.542307818455321,9.642492808860666,63.53952110348203,0.0,0.0,0.0,0.0,1,1,1,1
954,0.9540000000000001,59.709400255386576,-2.488538357102415,5.8897699958397425,44.65341216337992,45.04016661199845,58.87760642974815,0.0,75.5685705372106,0.0,378.0431278997294,0.8317938256384281,-2.488538357102415,-69.67880054137086,44.65341216337992,82.75906272256127,59.709400255386576,-2.488538357102415,5.8897699958397425,44.65341216337992,0.0,0.0,0.0,0.0,1,1,1,1
955,0.9550000000000001,59.71545074158814,-2.4516016509497343,7.037685266690815,29.95733354350725,30.772891429794857,58.9533640218493,0.0,75.94661366511033,0.0,385.0693471030834,0.7620867197388392,-2.4516016509497343,-68.90892839841952,29.95733354350725,75.13908600758631,59.71545074158814,-2.4516016509497343,7.037685266690815,29.95733354350725,0.0,0.0,0.0,0.0,1,1,1,1
956,0.9560000000000001,59.7251101106115,-2.427098140710347,13.077966423221383,19.82969304107341,23.753945606364034,59.029503170187965,0.0,76.33168301221342,0.0,391.2149103360303,0.6956069404235379,-2.427098140710347,-63.253716588992035,19.82969304107341,66.28913476900811,59.7251101106115,-2.427098140710347,13.077966423221383,19.82969304107341,0.0,0.0,0.0,0.0,1,1,1,1
957,0.9570000000000001,59.743127942446314,-2.410372269714424,23.672003451194527,14.404010703033501,27.70991287836303,59.10603046065535,0.0,76.72289792254945,0.0,396.1234882386154,0.6370974817909669,-2.410372269714424,-53.05089447135492,14.404010703033501,54.97156472708358,59.743127942446314,-2.410372269714424,23.672003451194527,14.404010703033501,0.0,0.0,0.0,0.0,1,1,1,1
958,0.9580000000000001,59.773762177255485,-2.396755630241752,38.18178178880187,13.57432443856314,40.5229656433368,59.18295142032202,0.0,77.11902141078806,0.0,399.49712659152215,0.5908107569334646,-2.396755630241752,-38.937239621986194,13.57432443856314,41.23555399583403,59.773762177255485,-2.396755630241752,38.18178178880187,13.57432443856314,0.0,0.0,0.0,0.0,1,1,1,1
959,0.9590000000000001,59.82050237728216,-2.381799059673395,55.71781048280876,17.01174355317567,58.25696373582481,59.260270190296104,0.0,77.51851853737959,0.0,401.11634076867114,0.560232186986056,-2.381799059673395,-21.800708054570833,17.01174355317567,27.652672391644963,59.82050237728216,-2.381799059673395,55.71781048280876,17.01174355317567,0.0,0.0,0.0,0.0,1,1,1,1
960,0.96,59.88584813349749,-2.3614830465108567,75.20088975142804,24.19105206523426,78.99608103842436,59.33798926700387,0.0,77.91963487814826,0.0,400.8545534308303,0.5478588664936197,-2.3614830465108567,-2.718745126720222,24.19105206523426,24.34334765571366,59.88584813349749,-2.3614830465108567,75.20088975142804,24.19105206523426,0.0,0.0,0.0,0.0,1,1,1,1
961,0.961,59.97115456364777,-2.332397139311794,95.43382893892529,34.42580638807305,101.45320030148454,59.416109329158736,0.0,78.32048943157909,0.0,398.6861499128465,0.555045234489036,-2.332397139311794,17.113339507346197,34.42580638807305,38.44479853715958,59.97115456364777,-2.332397139311794,95.43382893892529,34.42580638807305,0.0,0.0,0.0,0.0,1,1,1,1
962,0.962,60.07655268988792,-2.291880801207893,115.1787288534405,46.90999918209785,124.36513821629752,59.494629161665266,0.0,78.71917558149194,0.0,394.6878281540995,0.5819235282226529,-2.291880801207893,36.459553271948565,46.90999918209785,59.4125159209276,60.07655268988792,-2.291880801207893,115.1787288534405,46.90999918209785,0.0,0.0,0.0,0.0,1,1,1,1
963,0.963,60.20094795781414,-2.238120225666832,133.23520647972018,60.76408956022488,146.43734095433686,59.57354568116083,0.0,79.11386340964604,0.0,389.0333304439663,0.6274022766533065,-2.238120225666832,54.12134307007413,60.76408956022488,81.37195066969755,60.20094795781414,-2.238120225666832,133.23520647972018,60.76408956022488,0.0,0.0,0.0,0.0,1,1,1,1
964,0.964,60.34209553123487,-2.1701979182142512,148.5149740374021,75.08304076583197,166.41562584076595,59.6528540612357,0.0,79.50289674009001,0.0,381.98203839568396,0.6892414699991676,-2.1701979182142512,69.0120772973121,75.08304076583197,101.98102678211161,60.34209553123487,-2.1701979182142512,148.5149740374021,75.08304076583197,0.0,0.0,0.0,0.0,1,1,1,1
965,0.965,60.49674653634342,-2.0880942380690324,160.10848155485064,88.9839655899383,183.17443052432637,59.732547948994984,0.0,79.8848787784857,0.0,373.8622677286497,0.7641985873484387,-2.0880942380690324,80.22360277636494,88.9839655899383,119.8080655654339,60.49674653634342,-2.0880942380690324,160.10848155485064,88.9839655899383,0.0,0.0,0.0,0.0,1,1,1,1
966,0.966,60.66085538857797,-1.9926424644988159,167.33987069223198,101.6510568732281,195.79471312253855,59.81261975890733,0.0,80.25874104621435,0.0,365.0503958388902,0.8482356296706399,-1.9926424644988159,87.08112964601763,101.6510568732281,133.85088906641892,60.66085538857797,-1.9926424644988159,167.33987069223198,101.6510568732281,0.0,0.0,0.0,0.0,1,1,1,1
967,0.967,60.82983494007015,-1.885441189821231,169.80723204403546,112.37566934533459,203.6241319570666,59.89306102515147,0.0,80.62379144205325,0.0,355.9471769643401,0.9367739149186818,-1.885441189821231,89.18344060198221,112.37566934533459,143.4642015919625,60.82983494007015,-1.885441189821231,169.80723204403546,112.37566934533459,0.0,0.0,0.0,0.0,1,1,1,1
968,0.968,60.99884361859475,-1.7687298378654979,167.40606186616125,120.58970826375344,206.3169098466584,59.973862790182004,0.0,80.97973861901758,0.0,346.95273600563644,1.024980828412744,-1.7687298378654979,86.42632324714367,120.58970826375344,148.3623506458324,60.99884361859475,-1.7687298378654979,167.40606186616125,120.58970826375344,0.0,0.0,0.0,0.0,1,1,1,1
969,0.969,61.16308712258019,-1.6452347708428772,160.33482202476887,125.89085355218103,203.85230477434146,60.05501600516902,0.0,81.32669135502321,0.0,338.4417770631959,1.1080711174111642,-1.6452347708428772,79.00813066974565,125.89085355218103,148.629713449311,61.16308712258019,-1.6452347708428772,160.33482202476887,125.89085355218103,0.0,0.0,0.0,0.0,1,1,1,1
970,0.97,61.318116665385034,-1.5179947047106261,149.08255886336406,128.05858527387875,196.53144944154786,60.13651191741258,0.0,81.66513313208641,0.0,330.7404963195521,1.1816047479724574,-1.5179947047106261,67.41742573127765,128.05858527387875,144.72080207965823,61.318116665385034,-1.5179947047106261,149.08255886336406,128.05858527387875,0.0,0.0,0.0,0.0,1,1,1,1
971,0.971,61.46010623894927,-1.390174950624543,134.39957112663092,127.06045440555184,184.95297724764433,60.21834242079282,0.0,81.99587362840596,0.0,324.1065562133785,1.2417638181564499,-1.390174950624543,52.40369749822496,127.06045440555184,137.44273929615483,61.46010623894927,-1.390174950624543,134.39957112663092,127.06045440555184,0.0,0.0,0.0,0.0,1,1,1,1
972,0.972,61.58609284465167,-1.2648803091256975,117.25307475746152,123.04853752023794,169.96830918129493,60.300500347699334,0.0,82.31998018461934,0.0,318.7132690007023,1.285592496952333,-1.2648803091256975,34.93309457284218,123.04853752023794,127.91115542557084,61.58609284465167,-1.2648803091256975,117.25307475746152,123.04853752023794,0.0,0.0,0.0,0.0,1,1,1,1
973,0.973,61.69416601353279,-1.144976260212032,98.77063960566127,116.34650034407798,152.61765097925587,60.38297968451845,0.0,82.63869345362004,0.0,314.63886703136467,1.3111863290143333,-1.144976260212032,16.131946152041237,116.34650034407798,117.45955826992922,61.69416601353279,-1.144976260212032,98.77063960566127,116.34650034407798,0.0,0.0,0.0,0.0,1,1,1,1
974,0.974,61.78359605516468,-1.0329274367530488,80.17482479880675,107.42814935273532,134.04778925768588,60.46577569740558,0.0,82.9533323206514,0.0,311.86142184849683,1.3178203577590963,-1.0329274367530488,-2.778507521844645,107.42814935273532,107.46407482225189,61.78359605516468,-1.0329274367530488,80.17482479880675,107.42814935273532,0.0,0.0,0.0,0.0,1,1,1,1
975,0.975,61.8548941408598,-0.9306612840733436,62.7128817663313,96.88875086006524,115.41375820352461,60.54888496043716,0.0,83.26519374249989,0.0,310.2596341041061,1.3060091804226417,-0.9306612840733436,-20.55231197616859,96.88875086006524,99.04457365645811,61.8548941408598,-0.9306612840733436,62.7128817663313,96.88875086006524,0.0,0.0,0.0,0.0,1,1,1,1
976,0.976,61.90980132146598,-0.8394633584741876,47.58560556348365,85.41072482471084,97.77209096631779,60.63230528399671,0.0,83.57545337660399,0.0,309.61937172005526,1.2774960374692697,-0.8394633584741876,-35.98984781312034,85.41072482471084,92.68366123915283,61.90980132146598,-0.8394633584741876,47.58560556348365,85.41072482471084,0.0,0.0,0.0,0.0,1,1,1,1
977,0.977,61.95120766728152,-0.7599089821488603,35.87938890744735,73.72556128652394,81.99261512712503,60.71603554705917,0.0,83.88507274832405,0.0,309.6455048199205,1.2351721202223516,-0.7599089821488603,-48.0056838408767,73.72556128652394,87.97729291154171,61.95120766728152,-0.7599089821488603,35.87938890744735,73.72556128652394,0.0,0.0,0.0,0.0,1,1,1,1
978,0.978,61.983006661927256,-0.691834043823297,28.505275847048125,62.57395104199514,68.76081805885026,60.8000754425599,0.0,84.19471825314398,0.0,309.9782913208309,1.1829312193673545,-0.691834043823297,-55.68944240609585,62.57395104199514,83.76642134237245,61.983006661927256,-0.691834043823297,28.505275847048125,62.57395104199514,0.0,0.0,0.0,0.0,1,1,1,1
979,0.979,62.00989356096073,-0.6343457133592781,26.148343116706137,52.666164039723526,58.80017587055383,60.88442514995871,0.0,84.5046965444648,0.0,310.2133227694956,1.1254684110020179,-0.6343457133592781,-58.35635342775867,52.666164039723526,78.60781653273769,62.00989356096073,-0.6343457133592781,26.148343116706137,52.666164039723526,0.0,0.0,0.0,0.0,1,1,1,1
980,0.98,62.03711944315718,-0.5858718265697485,29.230088635523174,44.64464937907188,53.36237250929539,60.969084953164554,0.0,84.8149098672343,0.0,309.9238586954412,1.0680344899926268,-0.5858718265697485,-55.58482123171113,44.64464937907188,71.29387820522564,62.03711944315718,-0.5858718265697485,29.230088635523174,44.64464937907188,0.0,0.0,0.0,0.0,1,1,1,1
981,0.981,62.0702149779535,-0.5442457927885225,37.885719628748234,39.05067513789716,54.408482615431375,61.054054824961135,0.0,85.12483372592975,0.0,308.68426806478254,1.016160152992363,-0.5442457927885225,-47.23911409718151,39.05067513789716,61.29020418804389,62.0702149779535,-0.5442457927885225,37.885719628748234,39.05067513789716,0.0,0.0,0.0,0.0,1,1,1,1
982,0.982,62.11469939187474,-0.5068221737004996,51.95735582135525,36.296584609189935,63.37987754988962,61.139334000821094,0.0,85.43351799399453,0.0,306.09326256887897,0.9753653910536428,-0.5068221737004996,-33.47616217263928,36.296584609189935,49.377074519466305,62.11469939187474,-0.5068221737004996,51.95735582135525,36.296584609189935,0.0,0.0,0.0,0.0,1,1,1,1
