k,t,target_x,target_y,target_vx,target_vy,target_speed,axis_x,axis_y,axis_vx,axis_vy,axis_a,galvo_x,galvo_y,galvo_vx,galvo_vy,galvo_speed,synth_x,synth_y,synth_vx,synth_vy,error_x,error_y,error_vx,error_vy,galvo_in_square,galvo_speed_ok,axis_ok,laser_command,laser_on
4884,4.884000000000001,60.064748201438846,1.0258992805755396,64.99336836196815,25.997347344787254,70.0,58.69965367763311,0.0,65.39628857258305,0.0,6.000568584649905,1.3650945238057375,1.0258992805755396,-0.40292021061489436,25.997347344787254,26.000469489254204,60.064748201438846,1.0258992805755396,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4885,4.885000000000001,60.1294964028777,1.0517985611510792,64.99336836196815,25.997347344787254,70.0,58.76505296648999,0.0,65.4022891411677,0.0,5.878598346621399,1.3644434363877096,1.0517985611510792,-0.4089207791995477,25.997347344787254,26.000563170231104,60.1294964028777,1.0517985611510792,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4886,4.886000000000001,60.194244604316545,1.0776978417266188,64.99336836196815,25.997347344787254,70.0,58.83045819493033,0.0,65.40816773951433,0.0,5.7572539830029585,1.3637864093862149,1.0776978417266188,-0.41479937754617424,25.997347344787254,26.000656289584878,60.194244604316545,1.0776978417266188,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4887,4.8870000000000005,60.2589928057554,1.1035971223021583,64.99336836196815,25.997347344787254,70.0,58.895869241296836,0.0,65.41392499349733,0.0,5.636541095573244,1.3631235644585615,1.1035971223021583,-0.42055663152918044,25.997347344787254,26.000748774714932,60.2589928057554,1.1035971223021583,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4888,4.888000000000001,60.32374100719424,1.129496402877698,64.99336836196815,25.997347344787254,70.0,58.96128598456088,0.0,65.4195615345929,0.0,5.516465170231725,1.3624550226333625,1.129496402877698,-0.42619317262474965,25.997347344787254,26.000840555372605,60.32374100719424,1.129496402877698,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4889,4.889000000000001,60.388489208633096,1.1553956834532375,64.99336836196815,25.997347344787254,70.0,59.026708304328054,0.0,65.42507799976313,0.0,5.3970315776018465,1.3617809043050428,1.1553956834532375,-0.43170963779498095,25.997347344787254,26.000931563635984,60.388489208633096,1.1553956834532375,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4890,4.890000000000001,60.45323741007194,1.1812949640287769,64.99336836196815,25.997347344787254,70.0,59.0921360808436,0.0,65.43047503134073,0.0,5.278245573639036,1.3611013292283403,1.1812949640287769,-0.43710666937258225,25.997347344787254,26.00102173388436,60.45323741007194,1.1812949640287769,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4891,4.891000000000001,60.51798561151079,1.2071942446043165,64.99336836196815,25.997347344787254,70.0,59.15756919499773,0.0,65.43575327691437,0.0,5.160112300247469,1.3604164165130612,1.2071942446043165,-0.4423849149462171,25.997347344787254,26.00111100277234,60.51798561151079,1.2071942446043165,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4892,4.892000000000001,60.58273381294964,1.233093525179856,64.99336836196815,25.997347344787254,70.0,59.22300752833079,0.0,65.44091338921461,0.0,5.042636785898104,1.3597262846188514,1.233093525179856,-0.4475450272464627,25.997347344787254,26.001199309203603,60.58273381294964,1.233093525179856,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4893,4.893000000000001,60.64748201438849,1.2589928057553956,64.99336836196815,25.997347344787254,70.0,59.2884509630384,0.0,65.44595602600052,0.0,4.925823946254013,1.3590310513500867,1.2589928057553956,-0.4525876640323645,25.997347344787254,26.00128659430435,60.64748201438849,1.2589928057553956,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4894,4.894000000000001,60.71223021582734,1.2848920863309352,64.99336836196815,25.997347344787254,70.0,59.353899381976376,0.0,65.45088184994677,0.0,4.809678584799959,1.3583308338509639,1.2848920863309352,-0.45751348797861624,25.997347344787254,26.001372801396453,60.71223021582734,1.2848920863309352,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4895,4.8950000000000005,60.776978417266186,1.3107913669064748,64.99336836196815,25.997347344787254,70.0,59.41935266866562,0.0,65.45569152853157,0.0,4.694205393474832,1.3576257486005687,1.3107913669064748,-0.4623231665634222,25.997347344787254,26.001457875970303,60.776978417266186,1.3107913669064748,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4896,4.896000000000001,60.84172661870504,1.3366906474820144,64.99336836196815,25.997347344787254,70.0,59.484810707296845,0.0,65.46038573392505,0.0,4.579408953311738,1.3569159114081941,1.3366906474820144,-0.4670173719568993,25.997347344787254,26.001541765657407,60.84172661870504,1.3366906474820144,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4897,4.897000000000001,60.906474820143885,1.362589928057554,64.99336836196815,25.997347344787254,70.0,59.55027338273525,0.0,65.46496514287836,0.0,4.465293735079367,1.356201437408636,1.362589928057554,-0.47159678091020396,25.997347344787254,26.001624420202706,60.906474820143885,1.362589928057554,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4898,4.898000000000001,60.97122302158273,1.3884892086330936,64.99336836196815,25.997347344787254,70.0,59.615740580525,0.0,65.46943043661344,0.0,4.351864099930645,1.355482441057731,1.3884892086330936,-0.4760620746452844,25.997347344787254,26.00170579143669,60.97122302158273,1.3884892086330936,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4899,4.899000000000001,61.03597122302158,1.4143884892086331,64.99336836196815,25.997347344787254,70.0,59.68121218689367,0.0,65.47378230071337,0.0,4.239124300054529,1.3547590361279163,1.4143884892086331,-0.4804139387452153,25.997347344787254,26.001785833247254,61.03597122302158,1.4143884892086331,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4900,4.900000000000001,61.10071942446043,1.4402877697841725,64.99336836196815,25.997347344787254,70.0,59.74668808875653,0.0,65.47802142501342,0.0,4.127078479331202,1.354031335703901,1.4402877697841725,-0.4846530630452719,25.997347344787254,26.001864501551346,61.10071942446043,1.4402877697841725,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4901,4.901000000000001,61.16546762589928,1.466187050359712,64.99336836196815,25.997347344787254,70.0,59.812168173720785,0.0,65.48214850349275,0.0,4.015730673990239,1.3532994521784971,1.466187050359712,-0.48878014152460025,25.997347344787254,26.00194175426646,61.16546762589928,1.466187050359712,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4902,4.902000000000001,61.23021582733813,1.4920863309352517,64.99336836196815,25.997347344787254,70.0,59.87765233008961,0.0,65.48616423416674,0.0,3.905084813278464,1.3525634972485179,1.4920863309352517,-0.49279587219858456,25.997347344787254,26.002017551281916,61.23021582733813,1.4920863309352517,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4903,4.9030000000000005,61.29496402877698,1.5179856115107913,64.99336836196815,25.997347344787254,70.0,59.94314044686618,0.0,65.49006931898002,0.0,3.795144720122497,1.3518235819108,1.5179856115107913,-0.49670095701186767,25.997347344787254,26.00209185442997,61.29496402877698,1.5179856115107913,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4904,4.904000000000001,61.35971223021583,1.5438848920863308,64.99336836196815,25.997347344787254,70.0,60.008632413757525,0.0,65.49386446370015,0.0,3.6859141118036383,1.3510798164583022,1.5438848920863308,-0.5004961017319971,25.997347344787254,26.002164627456803,61.35971223021583,1.5438848920863308,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4905,4.905000000000001,61.42446043165467,1.5697841726618704,64.99336836196815,25.997347344787254,70.0,60.074128121178276,0.0,65.49755037781195,0.0,3.577396600633539,1.3503323104763965,1.5697841726618704,-0.5041820158437957,25.997347344787254,26.002235835993357,61.42446043165467,1.5697841726618704,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4906,4.906000000000001,61.489208633093526,1.59568345323741,64.99336836196815,25.997347344787254,70.0,60.13962746025439,0.0,65.50112777441258,0.0,3.4695956946281465,1.3495811728391374,1.59568345323741,-0.5077594124444289,25.997347344787254,26.002305447526048,61.489208633093526,1.59568345323741,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4907,4.907000000000001,61.55395683453237,1.6215827338129496,64.99336836196815,25.997347344787254,70.0,60.20513032282665,0.0,65.5045973701072,0.0,3.3625147981946126,1.3488265117057239,1.6215827338129496,-0.511229008139054,25.997347344787254,26.00237343136737,61.55395683453237,1.6215827338129496,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4908,4.908000000000001,61.618705035971225,1.6474820143884892,64.99336836196815,25.997347344787254,70.0,60.27063660145416,0.0,65.5079598849054,0.0,3.256157212812945,1.3480684345170673,1.6474820143884892,-0.514591522937252,25.997347344787254,26.002439758626416,61.618705035971225,1.6474820143884892,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4909,4.909000000000001,61.68345323741007,1.6733812949640288,64.99336836196815,25.997347344787254,70.0,60.33614618941767,0.0,65.51121604211822,0.0,3.150526137728158,1.3473070479924019,1.6733812949640288,-0.5178476801500693,25.997347344787254,26.002504402179298,61.68345323741007,1.6733812949640288,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4910,4.910000000000001,61.74820143884892,1.6992805755395683,64.99336836196815,25.997347344787254,70.0,60.40165898072286,0.0,65.51436656825595,0.0,3.045624670638189,1.3465424581260663,1.6992805755395683,-0.5209982062877998,25.997347344787254,26.002567336639512,61.74820143884892,1.6992805755395683,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4911,4.9110000000000005,61.81294964028777,1.725179856115108,64.99336836196815,25.997347344787254,70.0,60.46717487010345,0.0,65.51741219292659,0.0,2.941455808390778,1.3457747701843203,1.725179856115108,-0.5240438309584334,25.997347344787254,26.002628538328246,61.81294964028777,1.725179856115108,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4912,4.912000000000001,61.87769784172662,1.7510791366906475,64.99336836196815,25.997347344787254,70.0,60.532693753024276,0.0,65.52035364873498,0.0,2.8380224476812375,1.3450040887023462,1.7510791366906475,-0.5269852867668305,25.997347344787254,26.002687985244634,61.87769784172662,1.7510791366906475,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4913,4.913000000000001,61.94244604316547,1.776978417266187,64.99336836196815,25.997347344787254,70.0,60.59821552568424,0.0,65.52319167118266,0.0,2.7353273857506397,1.344230517481229,1.776978417266187,-0.5298233092145068,25.997347344787254,26.002745657035987,61.94244604316547,1.776978417266187,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4914,4.914000000000001,62.007194244604314,1.8028776978417267,64.99336836196815,25.997347344787254,70.0,60.663740085019114,0.0,65.52592699856841,0.0,2.633373321093513,1.3434541595851996,1.8028776978417267,-0.5325586366002568,25.997347344787254,26.002801534968004,62.007194244604314,1.8028776978417267,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4915,4.915000000000001,62.07194244604317,1.8287769784172663,64.99336836196815,25.997347344787254,70.0,60.729267328704346,0.0,65.5285603718895,0.0,2.5321628541586128,1.3426751173388212,1.8287769784172663,-0.5351920099213459,25.997347344787254,26.002855601894968,62.07194244604317,1.8287769784172663,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4916,4.916000000000001,62.13669064748201,1.8546762589928056,64.99336836196815,25.997347344787254,70.0,60.79479715515766,0.0,65.53109253474365,0.0,2.4316984880617145,1.3418934923243526,1.8546762589928056,-0.5377241727754978,25.997347344787254,26.002907842229952,62.13669064748201,1.8546762589928056,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4917,4.917000000000001,62.201438848920866,1.8805755395683452,64.99336836196815,25.997347344787254,70.0,60.860329463541646,0.0,65.53352423323172,0.0,2.331982629293223,1.3411093853792195,1.8805755395683452,-0.5401558712635648,25.997347344787254,26.002958241915042,62.201438848920866,1.8805755395683452,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4918,4.918000000000001,62.26618705035971,1.9064748201438848,64.99336836196815,25.997347344787254,70.0,60.92586415376619,0.0,65.535856215861,0.0,2.233017588434264,1.3403228965935199,1.9064748201438848,-0.542487853892851,25.997347344787254,26.003006788391573,62.26618705035971,1.9064748201438848,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4919,4.9190000000000005,62.330935251798564,1.9323741007194244,64.99336836196815,25.997347344787254,70.0,60.99140112649084,0.0,65.53808923344944,0.0,2.1348055808705797,1.339534125307722,1.9323741007194244,-0.5447208714812888,25.997347344787254,26.003053470570418,62.330935251798564,1.9323741007194244,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4920,4.920000000000001,62.39568345323741,1.958273381294964,64.99336836196815,25.997347344787254,70.0,61.05694028312708,0.0,65.5402240390303,0.0,2.0373487275102855,1.3387431701103267,1.958273381294964,-0.5468556770621547,25.997347344787254,26.003098278802316,62.39568345323741,1.958273381294964,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4921,4.921000000000001,62.460431654676256,1.9841726618705036,64.99336836196815,25.997347344787254,70.0,61.12248152584048,0.0,65.54226138775782,0.0,1.940649055505451,1.3379501288357787,1.9841726618705036,-0.5488930257896669,25.997347344787254,26.00314120484826,62.460431654676256,1.9841726618705036,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4922,4.922000000000001,62.52517985611511,2.010071942446043,64.99336836196815,25.997347344787254,70.0,61.18802475755276,0.0,65.54420203681332,0.0,1.844708498972965,1.3371550985623486,2.010071942446043,-0.5508336748451654,25.997347344787254,26.003182241849945,62.52517985611511,2.010071942446043,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4923,4.923000000000001,62.589928057553955,2.0359712230215825,64.99336836196815,25.997347344787254,70.0,61.25356988194382,0.0,65.5460467453123,0.0,1.7495288997178644,1.3363581756101368,2.0359712230215825,-0.5526783833441442,25.997347344787254,26.003221384300307,62.589928057553955,2.0359712230215825,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4924,4.924000000000001,62.65467625899281,2.061870503597122,64.99336836196815,25.997347344787254,70.0,61.31911680345358,0.0,65.54779627421202,0.0,1.6551120079588204,1.3355594555392258,2.061870503597122,-0.5544279122438667,25.997347344787254,26.003258628014144,62.65467625899281,2.061870503597122,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4925,4.925000000000001,62.719424460431654,2.0877697841726617,64.99336836196815,25.997347344787254,70.0,61.38466542728379,0.0,65.54945138621997,0.0,1.5614594830589617,1.3347590331478614,2.0877697841726617,-0.5560830242518193,25.997347344787254,26.003293970098827,62.719424460431654,2.0877697841726617,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4926,4.926000000000001,62.78417266187051,2.1136690647482013,64.99336836196815,25.997347344787254,70.0,61.45021565939975,0.0,65.55101284570303,0.0,1.4685728942492338,1.333957002470754,2.1136690647482013,-0.557644483734876,25.997347344787254,26.003327408925127,62.78417266187051,2.1136690647482013,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4927,4.9270000000000005,62.84892086330935,2.139568345323741,64.99336836196815,25.997347344787254,70.0,61.5157674065319,0.0,65.55248141859728,0.0,1.3764537213647345,1.3331534567774526,2.139568345323741,-0.5591130566291298,25.997347344787254,26.003358944098167,62.84892086330935,2.139568345323741,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4928,4.928000000000001,62.9136690647482,2.1654676258992804,64.99336836196815,25.997347344787254,70.0,61.58132057617736,0.0,65.55385787231864,0.0,1.2851033555726161,1.3323484885708368,2.1654676258992804,-0.560489510350493,25.997347344787254,26.003388576428453,62.9136690647482,2.1654676258992804,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4929,4.929000000000001,62.97841726618705,2.19136690647482,64.99336836196815,25.997347344787254,70.0,61.646875076601354,0.0,65.55514297567422,0.0,1.194523100109565,1.3315421895856971,2.19136690647482,-0.5617746137060635,25.997347344787254,26.003416307903112,62.97841726618705,2.19136690647482,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4930,4.930000000000001,63.0431654676259,2.2172661870503596,64.99336836196815,25.997347344787254,70.0,61.71243081683858,0.0,65.55633749877433,0.0,1.1047141710126636,1.3307346507873206,2.2172661870503596,-0.5629691368061742,25.997347344787254,26.003442141657192,63.0431654676259,2.2172661870503596,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4931,4.931000000000001,63.10791366906475,2.243165467625899,64.99336836196815,25.997347344787254,70.0,61.77798770669444,0.0,65.55744221294533,0.0,1.0156776978577244,1.3299259623703108,2.243165467625899,-0.5640738509771808,25.997347344787254,26.003466081945174,63.10791366906475,2.243165467625899,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4932,4.932000000000001,63.172661870503596,2.2690647482014388,64.99336836196815,25.997347344787254,70.0,61.84354565674623,0.0,65.5584578906432,0.0,0.927414724498089,1.3291162137573664,2.2690647482014388,-0.5650895286750455,25.997347344787254,26.003488134112605,63.172661870503596,2.2690647482014388,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4933,4.933000000000001,63.23741007194245,2.2949640287769784,64.99336836196815,25.997347344787254,70.0,61.909104578344234,0.0,65.5593853053677,0.0,0.8399262097986212,1.328305493598215,2.2949640287769784,-0.5660169433995463,25.997347344787254,26.00350830456791,63.23741007194245,2.2949640287769784,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4934,4.934000000000001,63.302158273381295,2.320863309352518,64.99336836196815,25.997347344787254,70.0,61.97466438361271,0.0,65.56022523157749,0.0,0.7532130283789182,1.3274938897685828,2.320863309352518,-0.5668568696093388,25.997347344787254,26.003526600754373,63.302158273381295,2.320863309352518,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4935,4.9350000000000005,63.36690647482014,2.3467625899280575,64.99336836196815,25.997347344787254,70.0,62.040224985450806,0.0,65.56097844460587,0.0,0.6672759713528656,1.326681489369335,2.3467625899280575,-0.5676100826377137,25.997347344787254,26.003543031122295,63.36690647482014,2.3467625899280575,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4936,4.936000000000001,63.431654676258994,2.372661870503597,64.99336836196815,25.997347344787254,70.0,62.1057862975334,0.0,65.56164572057722,0.0,0.5821157470681052,1.3258683787255947,2.372661870503597,-0.5682773586090661,25.997347344787254,26.003557605101356,63.431654676258994,2.372661870503597,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4937,4.937000000000001,63.49640287769784,2.3985611510791367,64.99336836196815,25.997347344787254,70.0,62.17134823431185,0.0,65.56222783632428,0.0,0.4977329818496875,1.3250546433859896,2.3985611510791367,-0.568859474356131,25.997347344787254,26.003570333073142,63.49640287769784,2.3985611510791367,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4938,4.938000000000001,63.56115107913669,2.4244604316546763,64.99336836196815,25.997347344787254,70.0,62.236910711014666,0.0,65.56272556930614,0.0,0.4141282207400638,1.3242403681220267,2.4244604316546763,-0.5693572073379869,25.997347344787254,26.003581226343893,63.56115107913669,2.4244604316546763,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4939,4.939000000000001,63.62589928057554,2.450359712230216,64.99336836196815,25.997347344787254,70.0,62.302473643648085,0.0,65.56313969752688,0.0,0.3313019282453745,1.3234256369274533,2.450359712230216,-0.5697713355587268,25.997347344787254,26.00359029711746,63.62589928057554,2.450359712230216,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4940,4.940000000000001,63.69064748201439,2.4762589928057555,64.99336836196815,25.997347344787254,70.0,62.368036948996576,0.0,65.56347099945512,0.0,0.2492544890773958,1.3226105330178157,2.4762589928057555,-0.5701026374869684,25.997347344787254,26.003597558468453,63.69064748201439,2.4762589928057555,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4941,4.941000000000001,63.75539568345324,2.502158273381295,64.99336836196815,25.997347344787254,70.0,62.433600544623275,0.0,65.5637202539442,0.0,0.16798620889668647,1.3217951388299625,2.502158273381295,-0.5703518919760455,25.997347344787254,26.00360302431564,63.75539568345324,2.502158273381295,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4942,4.942000000000001,63.82014388489209,2.5280575539568346,64.99336836196815,25.997347344787254,70.0,62.49916434887032,0.0,65.56388824015309,0.0,0.08749731505811678,1.3209795360217669,2.5280575539568346,-0.570519878184939,25.997347344787254,26.003606709395545,63.82014388489209,2.5280575539568346,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4943,4.9430000000000005,63.884892086330936,2.553956834532374,64.99336836196815,25.997347344787254,70.0,62.564728280859136,0.0,65.56397573746816,0.0,0.007787957355160788,1.3201638054718003,2.553956834532374,-0.5706073755000034,25.997347344787254,26.003608629236286,63.884892086330936,2.553956834532374,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4944,4.944000000000001,63.94964028776978,2.579856115107914,64.99336836196815,25.997347344787254,70.0,62.630292260490585,0.0,65.56398352542551,0.0,-0.07114179123459828,1.3193480272791973,2.579856115107914,-0.5706151634573615,25.997347344787254,26.003608800131655,63.94964028776978,2.579856115107914,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4945,4.945000000000001,64.01438848920863,2.6057553956834534,64.99336836196815,25.997347344787254,70.0,62.69585620844511,0.0,65.56391238363427,0.0,-0.14929193380474462,1.3185322807635202,2.6057553956834534,-0.5705440216661231,25.997347344787254,26.003607239115418,64.01438848920863,2.6057553956834534,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4946,4.946000000000001,64.07913669064749,2.631654676258993,64.99336836196815,25.997347344787254,70.0,62.76142004618277,0.0,65.56376309170047,0.0,-0.22666254877691036,1.317716644464717,2.631654676258993,-0.570394729732314,25.997347344787254,26.00360396393591,64.07913669064749,2.631654676258993,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4947,4.947000000000001,64.14388489208633,2.6575539568345325,64.99336836196815,25.997347344787254,70.0,62.8269836959432,0.0,65.56353642915168,0.0,-0.30325378915371665,1.3169011961431352,2.6575539568345325,-0.5701680671835305,25.997347344787254,26.003598993030806,64.14388489208633,2.6575539568345325,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4948,4.948000000000001,64.20863309352518,2.6834532374100717,64.99336836196815,25.997347344787254,70.0,62.89254708074546,0.0,65.56323317536253,0.0,-0.3790658817731108,1.3160860127797207,2.6834532374100717,-0.5698648133943749,25.997347344787254,26.003592345502224,64.20863309352518,2.6834532374100717,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4949,4.949000000000001,64.27338129496403,2.7093525179856113,64.99336836196815,25.997347344787254,70.0,62.95811012438788,0.0,65.56285410948075,0.0,-0.454099126564847,1.3152711705761462,2.7093525179856113,-0.5694857475126014,25.997347344787254,26.003584041092044,64.27338129496403,2.7093525179856113,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4950,4.950000000000001,64.33812949640287,2.735251798561151,64.99336836196815,25.997347344787254,70.0,63.0236727514478,0.0,65.56240001035418,0.0,-0.528353895806857,1.3144567449550735,2.735251798561151,-0.56903164838603,25.997347344787254,26.003574100157497,64.33812949640287,2.735251798561151,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4951,4.9510000000000005,64.40287769784173,2.7611510791366904,64.99336836196815,25.997347344787254,70.0,63.08923488728121,0.0,65.56187165645838,0.0,-0.6018306333792298,1.3136428105605233,2.7611510791366904,-0.5685032944902275,25.997347344787254,26.003562543647035,64.40287769784173,2.7611510791366904,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4952,4.952000000000001,64.46762589928058,2.78705035971223,64.99336836196815,25.997347344787254,70.0,63.154796458022346,0.0,65.561269825825,0.0,-0.6745298540201604,1.3128294412582306,2.78705035971223,-0.5679014638568418,25.997347344787254,26.00354939307647,64.46762589928058,2.78705035971223,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4953,4.953000000000001,64.53237410071942,2.8129496402877696,64.99336836196815,25.997347344787254,70.0,63.220357390583246,0.0,65.56059529597097,0.0,-0.7464521425852733,1.3120167101361773,2.8129496402877696,-0.567226934002818,25.997347344787254,26.003534670505378,64.53237410071942,2.8129496402877696,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4954,4.954000000000001,64.59712230215827,2.8388489208633096,64.99336836196815,25.997347344787254,70.0,63.285917612653144,0.0,65.55984884382839,0.0,-0.8175981533006498,1.311204689505125,2.8388489208633096,-0.5664804818602391,25.997347344787254,26.003518398513798,64.59712230215827,2.8388489208633096,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4955,4.955000000000001,64.66187050359713,2.864748201438849,64.99336836196815,25.997347344787254,70.0,63.351477052697895,0.0,65.55903124567509,0.0,-0.8879686090239999,1.3103934508992339,2.864748201438849,-0.5656628837069348,25.997347344787254,26.003500600179212,64.66187050359713,2.864748201438849,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4956,4.956000000000001,64.72661870503597,2.890647482014388,64.99336836196815,25.997347344787254,70.0,63.417035639959266,0.0,65.55814327706607,0.0,-0.9575643005006338,1.3095830650767084,2.890647482014388,-0.5647749150979138,25.997347344787254,26.0034812990538,64.72661870503597,2.890647482014388,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4957,4.957000000000001,64.79136690647482,2.916546762589928,64.99336836196815,25.997347344787254,70.0,63.482593304454184,0.0,65.55718571276556,0.0,-1.0263860856229823,1.3087736020206364,2.916546762589928,-0.5638173507974074,25.997347344787254,26.003460519142006,64.79136690647482,2.916546762589928,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
4958,4.958000000000001,64.85611510791367,2.942446043165467,64.99336836196815,25.997347344787254,70.0,63.5481499769739,0.0,65.55615932667993,0.0,-1.0944348886900417,1.3079651309397633,2.942446043165467,-0.5627909647117804,25.997347344787254,26.00343828487837,64.85611510791367,2.942446043165467,64.99336836196815,25.997347344787254,0.0,0.0,0.0,0.0,1,1,1,1,1
